id_cliente,probabilidade_inadimplencia,faixa_risco,decisao_sugerida,motivo_principal
340284,0.0026469516969271664,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
340291,0.0036037093142947093,verde,aprovar_automatico,PD baixa
340305,0.003497424113695122,verde,aprovar_automatico,PD baixa
340322,0.0030703517727167532,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
340327,0.0035896475724218335,verde,aprovar_automatico,PD baixa
340328,0.013660907623734102,laranja,analise_manual,"PD alta, comportamento limitrofe"
340339,0.0039379435475926615,verde,aprovar_automatico,PD baixa
340366,0.0034377951628205587,verde,aprovar_automatico,PD baixa
340367,0.0021765116692542773,verde,aprovar_automatico,PD baixa
340390,0.0015375181640440193,verde,aprovar_automatico,PD baixa
340393,0.0018461500108716271,verde,aprovar_automatico,PD baixa
340397,0.009536936165446147,amarela,aprovar_com_ajuste,PD intermediaria
340415,0.0020698497941638583,verde,aprovar_automatico,PD baixa
340419,0.0026849017763211584,verde,aprovar_automatico,PD baixa
340426,0.011924804113411423,laranja,analise_manual,"PD alta, comportamento limitrofe"
340429,0.0030780093050616773,verde,aprovar_automatico,PD baixa
340446,0.002991098220927846,verde,aprovar_automatico,PD baixa
340453,0.0024091124627316674,verde,aprovar_automatico,PD baixa
340471,0.0016916840418370678,verde,aprovar_automatico,PD baixa
340508,0.0014192992939456373,verde,aprovar_automatico,PD baixa
340538,0.0018432820531173782,verde,aprovar_automatico,PD baixa
340557,0.0013071847388481561,verde,aprovar_automatico,PD baixa
340568,0.015994473104719114,laranja,analise_manual,"PD alta, comportamento limitrofe"
340574,0.019091733969782823,vermelha,rejeitar,PD elevada
340615,0.00211352021701548,verde,aprovar_automatico,PD baixa
340617,0.0038643789366066,verde,aprovar_automatico,PD baixa
340619,0.0018271449420701408,verde,aprovar_automatico,PD baixa
340620,0.0037272554022039716,verde,aprovar_automatico,PD baixa
340650,0.0023459298750580274,verde,aprovar_automatico,PD baixa
340653,0.002376953871833659,verde,aprovar_automatico,PD baixa
340694,0.005015263743136469,verde,aprovar_automatico,PD baixa
340700,0.003405926305292731,verde,aprovar_automatico,PD baixa
340706,0.0018453419036499297,verde,aprovar_automatico,PD baixa
340712,0.0030628167348505995,verde,aprovar_automatico,PD baixa
340716,0.013269448960597133,laranja,analise_manual,"PD alta, comportamento limitrofe"
340734,0.0032734633946919062,verde,aprovar_automatico,PD baixa
340745,0.0019413397500344075,verde,aprovar_automatico,PD baixa
340761,0.0014423743107495448,verde,aprovar_automatico,PD baixa
340773,0.0019622334982999654,verde,aprovar_automatico,PD baixa
340782,0.001786781095311338,verde,aprovar_automatico,PD baixa
340785,0.0017521525811156622,verde,aprovar_automatico,PD baixa
340786,0.0022268232100544623,verde,aprovar_automatico,PD baixa
340790,0.0029025487919076983,verde,aprovar_automatico,PD baixa
340794,0.003714975567083642,verde,aprovar_automatico,PD baixa
340798,0.0017330625261380986,verde,aprovar_automatico,PD baixa
340800,0.008466151666669173,amarela,aprovar_com_ajuste,PD intermediaria
340802,0.009533237999443984,amarela,aprovar_com_ajuste,PD intermediaria
340804,0.002221021117574236,verde,aprovar_automatico,PD baixa
340807,0.0024273035495766303,verde,aprovar_automatico,PD baixa
340809,0.0031292684889447594,verde,aprovar_automatico,PD baixa
340813,0.0035689443776099343,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
340820,0.0016030020001876618,verde,aprovar_automatico,PD baixa
340827,0.0028640925739511825,verde,aprovar_automatico,PD baixa
340830,0.002890055853545852,verde,aprovar_automatico,PD baixa
340846,0.0035799373260582486,verde,aprovar_automatico,PD baixa
340849,0.0017079249188187793,verde,aprovar_automatico,PD baixa
340854,0.0018183504028033495,verde,aprovar_automatico,PD baixa
340859,0.0017796612755800647,verde,aprovar_automatico,PD baixa
340860,0.002954418453076324,verde,aprovar_automatico,PD baixa
340868,0.016510709782617688,laranja,analise_manual,"PD alta, comportamento limitrofe"
340890,0.004321992827050826,verde,aprovar_automatico,PD baixa
340897,0.005555672910211848,amarela,aprovar_com_ajuste,PD intermediaria
340907,0.003367903106711064,verde,aprovar_automatico,PD baixa
340908,0.004007729660600006,verde,aprovar_automatico,PD baixa
340919,0.004738646503042252,verde,aprovar_automatico,PD baixa
340937,0.0024961188270914286,verde,aprovar_automatico,PD baixa
340941,0.005368133396515207,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
340946,0.0025602155044756407,verde,aprovar_automatico,PD baixa
340969,0.002032836922815497,verde,aprovar_automatico,PD baixa
340972,0.006459498178283256,amarela,aprovar_com_ajuste,PD intermediaria
340979,0.01483750399579752,laranja,analise_manual,"PD alta, comportamento limitrofe"
340993,0.0020706730077925265,verde,aprovar_automatico,PD baixa
340997,0.005102980988249464,verde,aprovar_automatico,PD baixa
341014,0.0034428954100465324,verde,aprovar_automatico,PD baixa
341023,0.002272901411498035,verde,aprovar_automatico,PD baixa
341037,0.0020827474961955814,verde,aprovar_automatico,PD baixa
341040,0.001565952236887285,verde,aprovar_automatico,PD baixa
341045,0.0021647023256157766,verde,aprovar_automatico,PD baixa
341046,0.0027214077915071557,verde,aprovar_automatico,PD baixa
341047,0.0030146861167970537,verde,aprovar_automatico,PD baixa
341069,0.005212276516351835,verde,aprovar_automatico,PD baixa
341110,0.002452111978745022,verde,aprovar_automatico,PD baixa
341113,0.005579608009352126,amarela,aprovar_com_ajuste,PD intermediaria
341128,0.009749048488975209,amarela,aprovar_com_ajuste,PD intermediaria
341134,0.00151294229372266,verde,aprovar_automatico,PD baixa
341145,0.0044142801036375625,verde,aprovar_automatico,PD baixa
341147,0.0017042509531996464,verde,aprovar_automatico,PD baixa
341177,0.0036584602424781063,verde,aprovar_automatico,PD baixa
341188,0.006165846177958871,amarela,aprovar_com_ajuste,PD intermediaria
341197,0.008458980366885355,amarela,aprovar_com_ajuste,PD intermediaria
341204,0.0018597031470031413,verde,aprovar_automatico,PD baixa
341227,0.0015724410841304005,verde,aprovar_automatico,PD baixa
341230,0.0021833727140601724,verde,aprovar_automatico,PD baixa
341240,0.003461971133529551,verde,aprovar_automatico,PD baixa
341250,0.0050771310956674925,verde,aprovar_automatico,PD baixa
341256,0.017666689388086108,vermelha,rejeitar,PD elevada
341259,0.004139620519133258,verde,aprovar_automatico,PD baixa
341262,0.0015818261141760503,verde,aprovar_automatico,PD baixa
341269,0.007050434446266701,amarela,aprovar_com_ajuste,PD intermediaria
341280,0.002364228184066673,verde,aprovar_automatico,PD baixa
341281,0.002298422793381001,verde,aprovar_automatico,PD baixa
341283,0.0024497847862786984,verde,aprovar_automatico,PD baixa
341306,0.0029844215898750816,verde,aprovar_automatico,PD baixa
341309,0.0021168609118117805,verde,aprovar_automatico,PD baixa
341379,0.002716200873889608,verde,aprovar_automatico,PD baixa
341395,0.004091914782566103,verde,aprovar_automatico,PD baixa
341414,0.0026728237398845676,verde,aprovar_automatico,PD baixa
341422,0.0027290205156067135,verde,aprovar_automatico,PD baixa
341449,0.002286101761721923,verde,aprovar_automatico,PD baixa
341453,0.002369491473310003,verde,aprovar_automatico,PD baixa
341456,0.021746429195366065,vermelha,rejeitar,PD elevada
341461,0.006244647521060931,amarela,aprovar_com_ajuste,PD intermediaria
341465,0.007239940092970742,amarela,aprovar_com_ajuste,PD intermediaria
341490,0.008157043055338377,amarela,aprovar_com_ajuste,PD intermediaria
341491,0.005516427729260952,amarela,aprovar_com_ajuste,PD intermediaria
341494,0.0019079953568829457,verde,aprovar_automatico,PD baixa
341502,0.011686217827507131,laranja,analise_manual,"PD alta, comportamento limitrofe"
341524,0.003439707605811931,verde,aprovar_automatico,PD baixa
341526,0.003027701820607574,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
341532,0.0029145645531946708,verde,aprovar_automatico,PD baixa
341536,0.0029003514059626327,verde,aprovar_automatico,PD baixa
341547,0.002777556648638572,verde,aprovar_automatico,PD baixa
341550,0.004339747951290204,verde,aprovar_automatico,PD baixa
341568,0.001772157249038522,verde,aprovar_automatico,PD baixa
341580,0.004284710745738979,verde,aprovar_automatico,PD baixa
341582,0.011390975574986171,laranja,analise_manual,"PD alta, comportamento limitrofe"
341591,0.0032854752976794253,verde,aprovar_automatico,PD baixa
341593,0.0032516795299389867,verde,aprovar_automatico,PD baixa
341603,0.004245797868157203,verde,aprovar_automatico,PD baixa
341605,0.007757435926857565,amarela,aprovar_com_ajuste,PD intermediaria
341635,0.0023571790435964954,verde,aprovar_automatico,PD baixa
341637,0.0035181314685687895,verde,aprovar_automatico,PD baixa
341662,0.0035932224933347624,verde,aprovar_automatico,PD baixa
341672,0.004010124711052216,verde,aprovar_automatico,PD baixa
341678,0.002625791401217747,verde,aprovar_automatico,PD baixa
341684,0.0041912256128669315,verde,aprovar_automatico,PD baixa
341687,0.002017734530629772,verde,aprovar_automatico,PD baixa
341708,0.00256504880223263,verde,aprovar_automatico,PD baixa
341723,0.002138805465465414,verde,aprovar_automatico,PD baixa
341741,0.003998871242718649,verde,aprovar_automatico,PD baixa
341771,0.0025968255895250903,verde,aprovar_automatico,PD baixa
341784,0.0019187453118125807,verde,aprovar_automatico,PD baixa
341792,0.001666987195908282,verde,aprovar_automatico,PD baixa
341795,0.0024862944270191496,verde,aprovar_automatico,PD baixa
341798,0.009439444182464035,amarela,aprovar_com_ajuste,PD intermediaria
341808,0.0014282834596104446,verde,aprovar_automatico,PD baixa
341818,0.002601462636665892,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
341819,0.0022231365418464988,verde,aprovar_automatico,PD baixa
341833,0.0021698733296004555,verde,aprovar_automatico,PD baixa
341849,0.0026307789894764212,verde,aprovar_automatico,PD baixa
341864,0.004821933966067496,verde,aprovar_automatico,PD baixa
341877,0.0021986524416221518,verde,aprovar_automatico,PD baixa
341903,0.017978205553711404,vermelha,rejeitar,PD elevada
341919,0.006497114155018181,amarela,aprovar_com_ajuste,PD intermediaria
341928,0.0037971815274490295,verde,aprovar_automatico,PD baixa
341941,0.004186065734195624,verde,aprovar_automatico,PD baixa
341948,0.0011587995095142791,verde,aprovar_automatico,PD baixa
341949,0.005366599981105918,verde,aprovar_automatico,PD baixa
341951,0.0014458433535705472,verde,aprovar_automatico,PD baixa
341961,0.0025609717980933137,verde,aprovar_automatico,PD baixa
341975,0.006725862265295565,amarela,aprovar_com_ajuste,PD intermediaria
341985,0.003778700273228368,verde,aprovar_automatico,PD baixa
342002,0.0017155314527662804,verde,aprovar_automatico,PD baixa
342005,0.0017261299570285461,verde,aprovar_automatico,PD baixa
342018,0.0027524124574719233,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
342027,0.0017766078848193813,verde,aprovar_automatico,PD baixa
342031,0.001927143077514644,verde,aprovar_automatico,PD baixa
342046,0.0020833811887850328,verde,aprovar_automatico,PD baixa
342048,0.004412163563477769,verde,aprovar_automatico,PD baixa
342053,0.0021224232328381186,verde,aprovar_automatico,PD baixa
342058,0.004857017727675622,verde,aprovar_automatico,PD baixa
342059,0.0034510793113397,verde,aprovar_automatico,PD baixa
342062,0.007382402173373946,amarela,aprovar_com_ajuste,PD intermediaria
342063,0.003629516963659572,verde,aprovar_automatico,PD baixa
342070,0.0018861820913775968,verde,aprovar_automatico,PD baixa
342072,0.01362297298921521,laranja,analise_manual,"PD alta, comportamento limitrofe"
342149,0.0037312622056841446,verde,aprovar_automatico,PD baixa
342159,0.004122278550518954,verde,aprovar_automatico,PD baixa
342166,0.002505535691342861,verde,aprovar_automatico,PD baixa
342167,0.0010329906652750834,verde,aprovar_automatico,PD baixa
342179,0.002836947460407925,verde,aprovar_automatico,PD baixa
342193,0.0024453238372929825,verde,aprovar_automatico,PD baixa
342200,0.002124927258007538,verde,aprovar_automatico,PD baixa
342209,0.005926366746760351,amarela,aprovar_com_ajuste,PD intermediaria
342245,0.002116403153298911,verde,aprovar_automatico,PD baixa
342260,0.009774288705619449,amarela,aprovar_com_ajuste,PD intermediaria
342269,0.0040371500088633655,verde,aprovar_automatico,PD baixa
342296,0.0027634424464141887,verde,aprovar_automatico,PD baixa
342317,0.0021441946659011206,verde,aprovar_automatico,PD baixa
342341,0.0051773250767838735,verde,aprovar_automatico,PD baixa
342342,0.0023136035546646003,verde,aprovar_automatico,PD baixa
342357,0.003076332129104245,verde,aprovar_automatico,PD baixa
342365,0.0025539703087175537,verde,aprovar_automatico,PD baixa
342375,0.003792150829754368,verde,aprovar_automatico,PD baixa
342383,0.0017521719202328377,verde,aprovar_automatico,PD baixa
342411,0.004880535638282364,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
342414,0.001339922184071383,verde,aprovar_automatico,PD baixa
342425,0.0029999745362260183,verde,aprovar_automatico,PD baixa
342429,0.004123457425331691,verde,aprovar_automatico,PD baixa
342437,0.00626902084644811,amarela,aprovar_com_ajuste,PD intermediaria
342445,0.002115352889584427,verde,aprovar_automatico,PD baixa
342448,0.002181789712750851,verde,aprovar_automatico,PD baixa
342478,0.002536654441668104,verde,aprovar_automatico,PD baixa
342487,0.0027634985825202327,verde,aprovar_automatico,PD baixa
342492,0.0063658784474759965,amarela,aprovar_com_ajuste,PD intermediaria
342506,0.0033388016807717204,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
342514,0.0014906717413002788,verde,aprovar_automatico,PD baixa
342522,0.0025333306143808334,verde,aprovar_automatico,PD baixa
342525,0.0018201382782976488,verde,aprovar_automatico,PD baixa
342540,0.005758227732329407,amarela,aprovar_com_ajuste,PD intermediaria
342549,0.0023569998193912083,verde,aprovar_automatico,PD baixa
342558,0.0038333842787941206,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
342574,0.0027888332515346318,verde,aprovar_automatico,PD baixa
342576,0.00275830928818048,verde,aprovar_automatico,PD baixa
342579,0.0015717750037753677,verde,aprovar_automatico,PD baixa
342610,0.002069681271785589,verde,aprovar_automatico,PD baixa
342618,0.029579831402643374,vermelha,rejeitar,PD elevada
342628,0.00173156818318939,verde,aprovar_automatico,PD baixa
342640,0.0024697229192224657,verde,aprovar_automatico,PD baixa
342712,0.0012631108409426387,verde,aprovar_automatico,PD baixa
342715,0.004648046388495746,verde,aprovar_automatico,PD baixa
342719,0.026236023695608776,vermelha,rejeitar,PD elevada
342722,0.004739612234649833,verde,aprovar_automatico,PD baixa
342733,0.001963617718543389,verde,aprovar_automatico,PD baixa
342736,0.003514410393166019,verde,aprovar_automatico,PD baixa
342755,0.005301314983331189,verde,aprovar_automatico,PD baixa
342762,0.011521719695552967,laranja,analise_manual,"PD alta, comportamento limitrofe"
342770,0.007959847967006052,amarela,aprovar_com_ajuste,PD intermediaria
342772,0.0032304202047176906,verde,aprovar_automatico,PD baixa
342807,0.007868370310645937,amarela,aprovar_com_ajuste,PD intermediaria
342818,0.0011937465665572131,verde,aprovar_automatico,PD baixa
342823,0.0026618661736135356,verde,aprovar_automatico,PD baixa
342840,0.0027344572126808634,verde,aprovar_automatico,PD baixa
342841,0.001662896545270026,verde,aprovar_automatico,PD baixa
342842,0.0027986657737966284,verde,aprovar_automatico,PD baixa
342866,0.003860223911718962,verde,aprovar_automatico,PD baixa
342875,0.0022599801376917664,verde,aprovar_automatico,PD baixa
342886,0.0013974205792720172,verde,aprovar_automatico,PD baixa
342899,0.009498124341787394,amarela,aprovar_com_ajuste,PD intermediaria
342933,0.0020993219209795937,verde,aprovar_automatico,PD baixa
342947,0.007341231280290369,amarela,aprovar_com_ajuste,PD intermediaria
342956,0.004631517610713404,verde,aprovar_automatico,PD baixa
342964,0.0023221813123213823,verde,aprovar_automatico,PD baixa
342967,0.0024636867255740684,verde,aprovar_automatico,PD baixa
342972,0.0022578484843979066,verde,aprovar_automatico,PD baixa
342983,0.0028984149218258533,verde,aprovar_automatico,PD baixa
342987,0.0028295607011834855,verde,aprovar_automatico,PD baixa
342990,0.0031094879187966097,verde,aprovar_automatico,PD baixa
342997,0.0021079576958411414,verde,aprovar_automatico,PD baixa
343001,0.002047451821007158,verde,aprovar_automatico,PD baixa
343008,0.003591328008021671,verde,aprovar_automatico,PD baixa
343018,0.002274197793742034,verde,aprovar_automatico,PD baixa
343020,0.001709586016778258,verde,aprovar_automatico,PD baixa
343035,0.002954368214020085,verde,aprovar_automatico,PD baixa
343049,0.013701965748059456,laranja,analise_manual,"PD alta, comportamento limitrofe"
343062,0.005401794092768661,verde,aprovar_automatico,PD baixa
343074,0.002990724365907947,verde,aprovar_automatico,PD baixa
343081,0.0041391231365596175,verde,aprovar_automatico,PD baixa
343089,0.0017784462185235978,verde,aprovar_automatico,PD baixa
343092,0.010108049822026966,amarela,aprovar_com_ajuste,PD intermediaria
343111,0.0074222050877480695,amarela,aprovar_com_ajuste,PD intermediaria
343117,0.003216857652811883,verde,aprovar_automatico,PD baixa
343122,0.0025371533315977006,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
343147,0.009604556650755889,amarela,aprovar_com_ajuste,PD intermediaria
343150,0.001875067491961197,verde,aprovar_automatico,PD baixa
343156,0.0019341232109027899,verde,aprovar_automatico,PD baixa
343159,0.00436553869018743,verde,aprovar_automatico,PD baixa
343168,0.00535176942429169,verde,aprovar_automatico,PD baixa
343186,0.003105269403021801,verde,aprovar_automatico,PD baixa
343195,0.005376419926417719,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
343196,0.002130845898533766,verde,aprovar_automatico,PD baixa
343201,0.005988149031221988,amarela,aprovar_com_ajuste,PD intermediaria
343206,0.0012579768566555875,verde,aprovar_automatico,PD baixa
343209,0.0018074148921674975,verde,aprovar_automatico,PD baixa
343214,0.0016041372217847475,verde,aprovar_automatico,PD baixa
343219,0.004720944524170766,verde,aprovar_automatico,PD baixa
343232,0.0016403218885149716,verde,aprovar_automatico,PD baixa
343243,0.011997687507096153,laranja,analise_manual,"PD alta, comportamento limitrofe"
343249,0.003763797404930579,verde,aprovar_automatico,PD baixa
343267,0.0016900313111715257,verde,aprovar_automatico,PD baixa
343269,0.0030078801301711964,verde,aprovar_automatico,PD baixa
343279,0.0013489082932925086,verde,aprovar_automatico,PD baixa
343289,0.014063573113810212,laranja,analise_manual,"PD alta, comportamento limitrofe"
343291,0.002379761750650185,verde,aprovar_automatico,PD baixa
343305,0.014813402492650684,laranja,analise_manual,"PD alta, comportamento limitrofe"
343306,0.001797239925393509,verde,aprovar_automatico,PD baixa
343311,0.00941823290988138,amarela,aprovar_com_ajuste,PD intermediaria
343338,0.001796049061648622,verde,aprovar_automatico,PD baixa
343356,0.005036742370595986,verde,aprovar_automatico,PD baixa
343358,0.00301316678975554,verde,aprovar_automatico,PD baixa
343373,0.01355879245471269,laranja,analise_manual,"PD alta, comportamento limitrofe"
343375,0.0022588320241659367,verde,aprovar_automatico,PD baixa
343386,0.006932013633211049,amarela,aprovar_com_ajuste,PD intermediaria
343416,0.0019043096700976602,verde,aprovar_automatico,PD baixa
343429,0.002073964897602366,verde,aprovar_automatico,PD baixa
343463,0.0019624961251245294,verde,aprovar_automatico,PD baixa
343475,0.004971543164230559,verde,aprovar_automatico,PD baixa
343476,0.0023369900532154322,verde,aprovar_automatico,PD baixa
343481,0.008915217271165711,amarela,aprovar_com_ajuste,PD intermediaria
343489,0.0033871944496941305,verde,aprovar_automatico,PD baixa
343490,0.001965064669060986,verde,aprovar_automatico,PD baixa
343494,0.007209369499807176,amarela,aprovar_com_ajuste,PD intermediaria
343495,0.0018649735820701913,verde,aprovar_automatico,PD baixa
343496,0.0014148638894150088,verde,aprovar_automatico,PD baixa
343502,0.0031052490751287587,verde,aprovar_automatico,PD baixa
343507,0.0020634709419018486,verde,aprovar_automatico,PD baixa
343510,0.0017554649395082104,verde,aprovar_automatico,PD baixa
343512,0.0019378981462573456,verde,aprovar_automatico,PD baixa
343520,0.0021185033195428565,verde,aprovar_automatico,PD baixa
343528,0.009153057708866342,amarela,aprovar_com_ajuste,PD intermediaria
343530,0.0018146712027116976,verde,aprovar_automatico,PD baixa
343557,0.002190352118322092,verde,aprovar_automatico,PD baixa
343573,0.006408790035813971,amarela,aprovar_com_ajuste,PD intermediaria
343575,0.002215861131498313,verde,aprovar_automatico,PD baixa
343608,0.0018279828836301724,verde,aprovar_automatico,PD baixa
343613,0.006681734171437743,amarela,aprovar_com_ajuste,PD intermediaria
343629,0.013184034051063533,laranja,analise_manual,"PD alta, comportamento limitrofe"
343634,0.0016778717618966639,verde,aprovar_automatico,PD baixa
343646,0.0020081126773901334,verde,aprovar_automatico,PD baixa
343648,0.0026823097581155503,verde,aprovar_automatico,PD baixa
343649,0.005422710097921282,verde,aprovar_automatico,PD baixa
343650,0.0018852285951320086,verde,aprovar_automatico,PD baixa
343657,0.0031899931979636484,verde,aprovar_automatico,PD baixa
343665,0.001749330740952072,verde,aprovar_automatico,PD baixa
343681,0.002982508830080938,verde,aprovar_automatico,PD baixa
343690,0.010145265402272029,amarela,aprovar_com_ajuste,PD intermediaria
343695,0.0029382537761638828,verde,aprovar_automatico,PD baixa
343696,0.001751024469480666,verde,aprovar_automatico,PD baixa
343699,0.001967916778989379,verde,aprovar_automatico,PD baixa
343712,0.002105161484231713,verde,aprovar_automatico,PD baixa
343722,0.01089623219021224,laranja,analise_manual,"PD alta, comportamento limitrofe"
343738,0.013643751387229328,laranja,analise_manual,"PD alta, comportamento limitrofe"
343762,0.005245868126444516,verde,aprovar_automatico,PD baixa
343778,0.0024246175849020205,verde,aprovar_automatico,PD baixa
343800,0.00500241589026887,verde,aprovar_automatico,PD baixa
343808,0.004521763230180155,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
343841,0.005311916710531899,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
343848,0.009069359791574007,amarela,aprovar_com_ajuste,PD intermediaria
343858,0.005903446826116676,amarela,aprovar_com_ajuste,PD intermediaria
343861,0.0022762021169463026,verde,aprovar_automatico,PD baixa
343863,0.006411722718337928,amarela,aprovar_com_ajuste,PD intermediaria
343882,0.0015913530945234344,verde,aprovar_automatico,PD baixa
343887,0.007969208157703625,amarela,aprovar_com_ajuste,PD intermediaria
343900,0.0028846926522151347,verde,aprovar_automatico,PD baixa
343915,0.0022845642113287876,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
343921,0.004428269448539044,verde,aprovar_automatico,PD baixa
343923,0.0024334769574013097,verde,aprovar_automatico,PD baixa
343960,0.004598572636531951,verde,aprovar_automatico,PD baixa
343966,0.005086748749508925,verde,aprovar_automatico,PD baixa
343971,0.0014269200630643581,verde,aprovar_automatico,PD baixa
343972,0.014029472627132097,laranja,analise_manual,"PD alta, comportamento limitrofe"
343974,0.0020128006682187255,verde,aprovar_automatico,PD baixa
343982,0.002362671606279585,verde,aprovar_automatico,PD baixa
343992,0.0016904451561561415,verde,aprovar_automatico,PD baixa
344000,0.0030091641094381755,verde,aprovar_automatico,PD baixa
344017,0.004020400941285738,verde,aprovar_automatico,PD baixa
344030,0.003478125870150444,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
344046,0.0032322204569039336,verde,aprovar_automatico,PD baixa
344051,0.0013178797959169757,verde,aprovar_automatico,PD baixa
344057,0.002509799913173467,verde,aprovar_automatico,PD baixa
344062,0.0027267936063918143,verde,aprovar_automatico,PD baixa
344079,0.0035017397101819044,verde,aprovar_automatico,PD baixa
344104,0.005326601693200235,verde,aprovar_automatico,PD baixa
344106,0.0019074156502035247,verde,aprovar_automatico,PD baixa
344118,0.0019466497555275138,verde,aprovar_automatico,PD baixa
344122,0.0016676621644200213,verde,aprovar_automatico,PD baixa
344123,0.0022504662946826437,verde,aprovar_automatico,PD baixa
344129,0.005581458399313013,amarela,aprovar_com_ajuste,PD intermediaria
344134,0.010583326039975968,amarela,aprovar_com_ajuste,PD intermediaria
344148,0.0024877802674346705,verde,aprovar_automatico,PD baixa
344154,0.00797459423292948,amarela,aprovar_com_ajuste,PD intermediaria
344163,0.009681404255666989,amarela,aprovar_com_ajuste,PD intermediaria
344173,0.005680376664080886,amarela,aprovar_com_ajuste,PD intermediaria
344181,0.007081406909840691,amarela,aprovar_com_ajuste,PD intermediaria
344191,0.002025859964241213,verde,aprovar_automatico,PD baixa
344197,0.0016760764000071646,verde,aprovar_automatico,PD baixa
344204,0.002919730992619071,verde,aprovar_automatico,PD baixa
344205,0.0017078899836380328,verde,aprovar_automatico,PD baixa
344214,0.018324534196523117,vermelha,rejeitar,PD elevada
344223,0.0015832639772228104,verde,aprovar_automatico,PD baixa
344227,0.0017317992398147354,verde,aprovar_automatico,PD baixa
344244,0.001786545813765265,verde,aprovar_automatico,PD baixa
344261,0.003892756582729027,verde,aprovar_automatico,PD baixa
344274,0.002766356087599948,verde,aprovar_automatico,PD baixa
344301,0.0021744823224799435,verde,aprovar_automatico,PD baixa
344302,0.0034173967461427752,verde,aprovar_automatico,PD baixa
344327,0.0010747171112103413,verde,aprovar_automatico,PD baixa
344340,0.017718311786130928,vermelha,rejeitar,PD elevada
344344,0.002303421331384269,verde,aprovar_automatico,PD baixa
344367,0.002863735074114853,verde,aprovar_automatico,PD baixa
344371,0.012337827930045068,laranja,analise_manual,"PD alta, comportamento limitrofe"
344376,0.004157333589351404,verde,aprovar_automatico,PD baixa
344407,0.0032508471978003124,verde,aprovar_automatico,PD baixa
344507,0.004679789160078328,verde,aprovar_automatico,PD baixa
344521,0.003923113018360205,verde,aprovar_automatico,PD baixa
344528,0.0021007435399291465,verde,aprovar_automatico,PD baixa
344532,0.002189587782195188,verde,aprovar_automatico,PD baixa
344545,0.0013834695993111962,verde,aprovar_automatico,PD baixa
344552,0.003591491872434381,verde,aprovar_automatico,PD baixa
344556,0.018904100090494685,vermelha,rejeitar,PD elevada
344559,0.0030445518124571774,verde,aprovar_automatico,PD baixa
344566,0.003002423877150719,verde,aprovar_automatico,PD baixa
344570,0.0031325540383352543,verde,aprovar_automatico,PD baixa
344573,0.0026826006805279485,verde,aprovar_automatico,PD baixa
344581,0.013022338729841773,laranja,analise_manual,"PD alta, comportamento limitrofe"
344587,0.003989176877405399,verde,aprovar_automatico,PD baixa
344588,0.006548825342933727,amarela,aprovar_com_ajuste,PD intermediaria
344594,0.001414980232626677,verde,aprovar_automatico,PD baixa
344620,0.009245103479084435,amarela,aprovar_com_ajuste,PD intermediaria
344628,0.005442745346549165,verde,aprovar_automatico,PD baixa
344642,0.003077701209135048,verde,aprovar_automatico,PD baixa
344651,0.00213200175668057,verde,aprovar_automatico,PD baixa
344661,0.005057331901534727,verde,aprovar_automatico,PD baixa
344669,0.002724743422973371,verde,aprovar_automatico,PD baixa
344673,0.0024956898483290213,verde,aprovar_automatico,PD baixa
344686,0.01133521175603669,laranja,analise_manual,"PD alta, comportamento limitrofe"
344688,0.0027178716435098493,verde,aprovar_automatico,PD baixa
344714,0.0020769589121277547,verde,aprovar_automatico,PD baixa
344719,0.001454406360363151,verde,aprovar_automatico,PD baixa
344746,0.012543840421677298,laranja,analise_manual,"PD alta, comportamento limitrofe"
344758,0.00764900600050529,amarela,aprovar_com_ajuste,PD intermediaria
344759,0.0028466883938306916,verde,aprovar_automatico,PD baixa
344780,0.0038637250122550886,verde,aprovar_automatico,PD baixa
344791,0.002473738153649785,verde,aprovar_automatico,PD baixa
344799,0.0042381515314216705,verde,aprovar_automatico,PD baixa
344807,0.00431550733969066,verde,aprovar_automatico,PD baixa
344827,0.005688770875663707,amarela,aprovar_com_ajuste,PD intermediaria
344832,0.005230925029021405,verde,aprovar_automatico,PD baixa
344838,0.0053685111630976,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
344865,0.007094461465142239,amarela,aprovar_com_ajuste,PD intermediaria
344878,0.0015854145894711347,verde,aprovar_automatico,PD baixa
344893,0.008973611240326777,amarela,aprovar_com_ajuste,PD intermediaria
